iter,current_best,gbest_value
870,10.1183650569,10.1183650569
871,10.1041654778,10.1041654778
872,10.0957185199,10.0957185199
873,10.0908250849,10.0908250849
874,10.0881033810,10.0881033810
875,10.0866895661,10.0866895661
876,10.0860471851,10.0860471851
877,10.0858460296,10.0858460296
878,10.0858852648,10.0858460296
879,10.0850386218,10.0850386218
880,10.0845627824,10.0845627824
881,10.0843110548,10.0843110548
882,10.0841921969,10.0841921969
883,10.0841499261,10.0841499261
884,10.0841499113,10.0841499113
885,10.0841715327,10.0841499113
886,10.0839785254,10.0839785254
887,10.0838404816,10.0838404816
888,10.0837405182,10.0837405182
889,10.0836672493,10.0836672493
890,9.9635302746,9.9635302746
891,10.3207854224,9.9635302746
892,10.0443466271,9.9635302746
893,9.9658479537,9.9635302746
894,10.0453008657,9.9635302746
895,10.1998365867,9.9635302746
896,10.3034782954,9.9635302746
897,10.1011163911,9.9635302746
898,10.5431392020,9.9635302746
899,10.3208324629,9.9635302746
900,10.2846915823,9.9635302746
901,9.8261475567,9.8261475567
902,9.9573405033,9.8261475567
903,9.3198137894,9.3198137894
904,9.2225641696,9.2225641696
905,9.3795588935,9.2225641696
906,9.2130783013,9.2130783013
907,9.2511314815,9.2130783013
908,9.2459272487,9.2130783013
909,8.9518909134,8.9518909134
910,8.9031923507,8.9031923507
911,9.0397867873,8.9031923507
912,8.8221825222,8.8221825222
913,8.9421226046,8.8221825222
914,8.8354764495,8.8221825222
915,8.8632352027,8.8221825222
916,9.0041646127,8.8221825222
917,8.7907728347,8.7907728347
918,8.6777297892,8.6777297892
919,8.6396862074,8.6396862074
920,8.5038234383,8.5038234383
921,8.7890681061,8.5038234383
922,8.4309074796,8.4309074796
923,9.2335538561,8.4309074796
924,8.0038010670,8.0038010670
925,8.2289508588,8.0038010670
926,8.5542389168,8.0038010670
927,8.2878865906,8.0038010670
928,8.0934035090,8.0038010670
929,8.0941656087,8.0038010670
930,7.6294713098,7.6294713098
931,7.5983332966,7.5983332966
932,7.7943023926,7.5983332966
933,7.6514099442,7.5983332966
934,7.6843513252,7.5983332966
935,7.5949360562,7.5949360562
936,7.9144723744,7.5949360562
937,7.2883149118,7.2883149118
938,7.3691160662,7.2883149118
939,7.7690976425,7.2883149118
940,7.1095324162,7.1095324162
941,7.7573481931,7.1095324162
942,7.4262351214,7.1095324162
943,7.2737562728,7.1095324162
944,7.2209918923,7.1095324162
945,7.4214874697,7.1095324162
946,7.1553937779,7.1095324162
947,7.3349557701,7.1095324162
948,6.9966687873,6.9966687873
949,7.4028734093,6.9966687873
950,7.2577072583,6.9966687873
951,7.0442171611,6.9966687873
952,6.9883258093,6.9883258093
953,7.2652015606,6.9883258093
954,6.9905013735,6.9883258093
955,7.0875198594,6.9883258093
956,7.0662256163,6.9883258093
957,7.0255298321,6.9883258093
958,6.9596170947,6.9596170947
959,7.0802438931,6.9596170947
960,6.7798895425,6.7798895425
961,7.8720936650,6.7798895425
962,6.7654358373,6.7654358373
963,8.1564170590,6.7654358373
964,6.9516501599,6.7654358373
965,7.3848305995,6.7654358373
966,6.7368979051,6.7368979051
967,6.9283327371,6.7368979051
968,6.8307008213,6.7368979051
969,7.1912345118,6.7368979051
970,6.9233404549,6.7368979051
971,6.7549507451,6.7368979051
972,6.6795571888,6.6795571888
973,6.7831140709,6.6795571888
974,6.6531451797,6.6531451797
975,6.6701581061,6.6531451797
976,6.6513460661,6.6513460661
977,6.7378828857,6.6513460661
978,6.6663924785,6.6513460661
979,6.6707771320,6.6513460661
980,6.6420850738,6.6420850738
981,6.6971178059,6.6420850738
982,6.6740074792,6.6420850738
983,6.4999584262,6.4999584262
984,6.7706136295,6.4999584262
985,6.3867488823,6.3867488823
986,6.5909486895,6.3867488823
987,6.5765497457,6.3867488823
988,6.5254647947,6.3867488823
989,6.5043065250,6.3867488823
990,6.4945429706,6.3867488823
991,6.7358769429,6.3867488823
992,6.8009122417,6.3867488823
993,6.5128045251,6.3867488823
994,6.5605300752,6.3867488823
995,6.8827468768,6.3867488823
996,6.5491311417,6.3867488823
997,6.5413942625,6.3867488823
998,6.2412839173,6.2412839173
999,6.5344670174,6.2412839173
1000,6.2790383708,6.2412839173
1001,5.9645788186,5.9645788186
1002,5.9507948644,5.9507948644
1003,6.1380497578,5.9507948644
1004,6.2648391315,5.9507948644
1005,6.0138088054,5.9507948644
1006,6.3409212716,5.9507948644
1007,6.0404890726,5.9507948644
1008,6.1542668771,5.9507948644
1009,6.0581455424,5.9507948644
1010,6.1565314542,5.9507948644
1011,6.3138030606,5.9507948644
1012,6.0432579916,5.9507948644
1013,5.8829856026,5.8829856026
1014,6.0370443185,5.8829856026
1015,5.7795550001,5.7795550001
1016,5.8894230223,5.7795550001
1017,5.8535181892,5.7795550001
1018,5.9167341632,5.7795550001
1019,5.8031697416,5.7795550001
1020,5.7656642245,5.7656642245
1021,5.8935407023,5.7656642245
1022,5.8414782587,5.7656642245
1023,5.7748103633,5.7656642245
1024,5.7289095081,5.7289095081
1025,5.7230586386,5.7230586386
1026,5.7381346244,5.7230586386
1027,5.7007950480,5.7007950480
1028,5.6866231817,5.6866231817
1029,5.6853335573,5.6853335573
1030,5.6907324938,5.6853335573
1031,5.6857612704,5.6853335573
1032,5.6896776271,5.6853335573
1033,5.6906884661,5.6853335573
1034,5.6885671577,5.6853335573
1035,5.6781858662,5.6781858662
1036,5.6721636300,5.6721636300
1037,5.6688068311,5.6688068311
1038,5.6670564257,5.6670564257
1039,5.6662545228,5.6662545228
1040,5.6659959903,5.6659959903
1041,5.6660342778,5.6659959903
1042,5.4857773091,5.4857773091
1043,5.6822531542,5.4857773091
1044,5.4471354648,5.4471354648
1045,5.7122213830,5.4471354648
1046,5.4621297852,5.4471354648
1047,5.5778913874,5.4471354648
1048,5.4955143206,5.4471354648
1049,5.5099384731,5.4471354648
1050,5.3752965673,5.3752965673
1051,5.4152824765,5.3752965673
1052,5.4066757009,5.3752965673
1053,5.4450697905,5.3752965673
1054,5.4285410077,5.3752965673
1055,5.3890078546,5.3752965673
1056,5.3280834267,5.3280834267
1057,5.3301066114,5.3280834267
1058,5.3441465447,5.3280834267
1059,5.3611729300,5.3280834267
1060,5.3311994581,5.3280834267
1061,5.3241106287,5.3241106287
1062,5.3334572769,5.3241106287
1063,5.3325037573,5.3241106287
1064,5.3282204843,5.3241106287
1065,5.3210612269,5.3210612269
1066,5.3593720254,5.3210612269
1067,5.3092785012,5.3092785012
1068,5.3333080865,5.3092785012
1069,5.3136217185,5.3092785012
1070,5.3033863238,5.3033863238
1071,5.3126207560,5.3033863238
1072,5.3188466581,5.3033863238
1073,5.3084072788,5.3033863238
1074,5.3021699439,5.3021699439
1075,5.3039325032,5.3021699439
1076,5.3098679902,5.3021699439
1077,5.3037914927,5.3021699439
1078,5.3000536139,5.3000536139
1079,5.2992031455,5.2992031455
1080,5.2998922649,5.2992031455
1081,5.2978580581,5.2978580581
1082,5.2966487138,5.2966487138
1083,5.2959487718,5.2959487718
1084,5.2955600396,5.2955600396
1085,5.2953586356,5.2953586356
1086,5.2952676447,5.2952676447
1087,5.2952397367,5.2952397367
1088,5.2952461364,5.2952397367
1089,5.2952109034,5.2952109034
1090,5.2951913751,5.2951913751
1091,5.2951812937,5.2951812937
1092,4.8639193718,4.8639193718
1093,5.3308676682,4.8639193718
1094,4.7652967495,4.7652967495
1095,4.6749933117,4.6749933117
1096,5.1350143287,4.6749933117
1097,4.8172436949,4.6749933117
1098,4.7651641608,4.6749933117
1099,4.5916319728,4.5916319728
1100,5.0408955581,4.5916319728
1101,4.5809483223,4.5809483223
1102,5.1999037929,4.5809483223
1103,4.8981060199,4.5809483223
1104,5.3844292190,4.5809483223
1105,6.0779840680,4.5809483223
1106,5.5852751753,4.5809483223
1107,6.0691401867,4.5809483223
1108,5.9446366518,4.5809483223
1109,6.5965369871,4.5809483223
1110,5.1459538561,4.5809483223
1111,6.7770215085,4.5809483223
1112,8.1396035111,4.5809483223
1113,6.3657823221,4.5809483223
1114,5.9387240249,4.5809483223
1115,4.9348236596,4.5809483223
1116,8.0993444941,4.5809483223
1117,6.3644982883,4.5809483223
1118,7.5516505209,4.5809483223
1119,5.5152200898,4.5809483223
1120,5.4392353930,4.5809483223
1121,5.8008799708,4.5809483223
1122,5.5905999283,4.5809483223
1123,7.9756516806,4.5809483223
1124,5.4497758311,4.5809483223
1125,5.4688150972,4.5809483223
1126,6.6536236500,4.5809483223
1127,6.1256893123,4.5809483223
1128,6.0229608226,4.5809483223
1129,5.6632794456,4.5809483223
1130,5.3416051057,4.5809483223
1131,7.1875248956,4.5809483223
1132,6.6530894469,4.5809483223
1133,7.2033712715,4.5809483223
1134,4.6838004959,4.5809483223
1135,5.5893153039,4.5809483223
1136,5.0075274648,4.5809483223
1137,5.0636839780,4.5809483223
1138,5.0812325635,4.5809483223
1139,4.8762679524,4.5809483223
1140,5.2948778385,4.5809483223
1141,4.3690946617,4.3690946617
1142,4.7853971854,4.3690946617
1143,4.8560635830,4.3690946617
1144,5.1940434859,4.3690946617
1145,4.6447667277,4.3690946617
1146,4.4594321992,4.3690946617
1147,4.5655199292,4.3690946617
1148,4.2953149833,4.2953149833
1149,4.3967732136,4.2953149833
1150,4.3957572950,4.2953149833
1151,4.3128771133,4.2953149833
1152,4.3072885906,4.2953149833
1153,4.3573885920,4.2953149833
1154,4.1976178251,4.1976178251
1155,4.5886621690,4.1976178251
1156,4.0230874893,4.0230874893
1157,4.1077939581,4.0230874893
1158,4.2157765463,4.0230874893
1159,3.9314071789,3.9314071789
1160,3.9543187888,3.9314071789
1161,3.9994190418,3.9314071789
1162,4.0145247990,3.9314071789
1163,4.1349708060,3.9314071789
1164,3.9150394684,3.9150394684
1165,3.8448315600,3.8448315600
1166,3.8716017084,3.8448315600
1167,3.8285421246,3.8285421246
1168,3.8158908678,3.8158908678
1169,3.8197195650,3.8158908678
1170,3.8222481194,3.8158908678
1171,3.8211240377,3.8158908678
1172,3.8241639153,3.8158908678
1173,3.8160151470,3.8158908678
1174,3.8232797134,3.8158908678
1175,3.8258135048,3.8158908678
1176,3.8168840962,3.8158908678
1177,3.8225287615,3.8158908678
1178,3.8321957231,3.8158908678
1179,3.8193908298,3.8158908678
1180,3.8135174622,3.8135174622
1181,3.8127669706,3.8127669706
1182,3.8146934270,3.8127669706
1183,3.8032418999,3.8032418999
1184,3.7960205842,3.7960205842
1185,3.7500011384,3.7500011384
1186,3.6712753575,3.6712753575
1187,3.6791795933,3.6712753575
1188,3.6571132399,3.6571132399
1189,3.6816096088,3.6571132399
1190,3.6666723514,3.6571132399
1191,3.6719403027,3.6571132399
1192,3.6697152581,3.6571132399
1193,3.6818561397,3.6571132399
1194,3.6750566924,3.6571132399
1195,3.6782347626,3.6571132399
1196,3.6495810400,3.6495810400
1197,3.6524528490,3.6495810400
1198,3.6416796616,3.6416796616
1199,3.6562096514,3.6416796616
1200,3.6523345185,3.6416796616
1201,3.6538172343,3.6416796616
1202,3.6402003037,3.6402003037
1203,3.6500429866,3.6402003037
1204,3.6067649018,3.6067649018
1205,3.6269024002,3.6067649018
1206,3.8249633100,3.6067649018
1207,3.5943275005,3.5943275005
1208,3.6198458631,3.5943275005
1209,3.5726814071,3.5726814071
1210,3.7083302347,3.5726814071
1211,3.6426151532,3.5726814071
1212,3.5864025310,3.5726814071
1213,3.6861788467,3.5726814071
1214,3.6492465369,3.5726814071
1215,3.6684745222,3.5726814071
1216,3.7174444460,3.5726814071
1217,3.6962332634,3.5726814071
1218,3.6587572368,3.5726814071
1219,3.5795368564,3.5726814071
1220,3.8435357802,3.5726814071
1221,3.6613994971,3.5726814071
1222,3.8771133151,3.5726814071
1223,3.7465111326,3.5726814071
1224,3.6424528127,3.5726814071
1225,3.6123772226,3.5726814071
1226,3.7562578480,3.5726814071
1227,3.8712002564,3.5726814071
1228,3.5731717447,3.5726814071
1229,3.6256304614,3.5726814071
1230,3.6129451378,3.5726814071
1231,3.7156331825,3.5726814071
1232,3.5631909244,3.5631909244
1233,3.5182504662,3.5182504662
1234,3.5547923351,3.5182504662
1235,3.5454174548,3.5182504662
1236,3.5571720691,3.5182504662
1237,3.5083411445,3.5083411445
1238,3.4899595789,3.4899595789
1239,3.4884915578,3.4884915578
1240,3.4957889690,3.4884915578
1241,3.5031272630,3.4884915578
1242,3.4927434511,3.4884915578
1243,3.4834784747,3.4834784747
1244,3.4784330577,3.4784330577
1245,3.4759113253,3.4759113253
1246,3.4748632841,3.4748632841
1247,3.4746452318,3.4746452318
1248,3.4748678335,3.4746452318
1249,3.4754920480,3.4746452318
1250,3.4748722302,3.4746452318
1251,3.4731001191,3.4731001191
1252,3.4717334817,3.4717334817
1253,3.4487527678,3.4487527678
1254,3.4957147347,3.4487527678
1255,3.5443370006,3.4487527678
1256,3.4531871897,3.4487527678
1257,3.5034402539,3.4487527678
1258,3.4063580534,3.4063580534
1259,3.5429842380,3.4063580534
1260,3.4529658236,3.4063580534
1261,3.4632894620,3.4063580534
1262,3.4046319113,3.4046319113
1263,3.3991672037,3.3991672037
1264,3.4213306907,3.3991672037
1265,3.3809691857,3.3809691857
1266,3.3727459856,3.3727459856
1267,3.3815696681,3.3727459856
1268,3.3810490691,3.3727459856
1269,3.3652113832,3.3652113832
1270,3.3795443572,3.3652113832
1271,3.3410879524,3.3410879524
1272,3.3289117440,3.3289117440
1273,3.3310676831,3.3289117440
1274,3.3289923842,3.3289117440
1275,3.3413199506,3.3289117440
1276,3.3307954906,3.3289117440
1277,3.3203787269,3.3203787269
1278,3.3158356358,3.3158356358
1279,3.3146269678,3.3146269678
1280,3.3152125484,3.3146269678
1281,3.3221263300,3.3146269678
1282,3.3126336418,3.3126336418
1283,3.2069295734,3.2069295734
1284,3.2094269677,3.2069295734
1285,3.2502858552,3.2069295734
1286,3.2207130700,3.2069295734
1287,3.2212020177,3.2069295734
1288,3.2267264692,3.2069295734
1289,3.2671439369,3.2069295734
1290,3.2412206751,3.2069295734
1291,3.1854898733,3.1854898733
1292,3.3270491188,3.1854898733
1293,3.1690352617,3.1690352617
1294,3.2446250390,3.1690352617
1295,3.3014863980,3.1690352617
1296,3.3800529833,3.1690352617
1297,3.3008172413,3.1690352617
1298,3.2960324064,3.1690352617
1299,3.7138641580,3.1690352617
1300,3.0882334474,3.0882334474
1301,3.8712694858,3.0882334474
1302,2.9337458246,2.9337458246
1303,4.8923731940,2.9337458246
1304,3.5396689816,2.9337458246
1305,3.4329986832,2.9337458246
1306,3.1265003948,2.9337458246
1307,3.0869248572,2.9337458246
1308,3.9719870519,2.9337458246
1309,3.5382598130,2.9337458246
1310,2.9856909551,2.9337458246
1311,3.1264901191,2.9337458246
1312,4.0329722216,2.9337458246
1313,3.0784986022,2.9337458246
1314,2.9537236502,2.9337458246
1315,2.6984282117,2.6984282117
1316,3.0225457935,2.6984282117
1317,3.0447004320,2.6984282117
1318,2.8997105750,2.6984282117
1319,2.7613209204,2.6984282117
1320,2.7218813158,2.6984282117
1321,2.8117899191,2.6984282117
1322,2.8636994675,2.6984282117
1323,2.8813158274,2.6984282117
1324,2.7784338979,2.6984282117
1325,2.8944141023,2.6984282117
1326,2.9296938175,2.6984282117
1327,2.9151594626,2.6984282117
1328,2.9701452389,2.6984282117
1329,2.8273983803,2.6984282117
1330,3.0809483686,2.6984282117
1331,2.8210178043,2.6984282117
1332,2.8784442135,2.6984282117
1333,2.8462388668,2.6984282117
1334,2.8095455993,2.6984282117
1335,2.8551059258,2.6984282117
1336,2.8390019435,2.6984282117
1337,2.8802137483,2.6984282117
1338,2.7036518102,2.6984282117
1339,2.9093377321,2.6984282117
1340,2.9992277429,2.6984282117
1341,3.0461438681,2.6984282117
1342,2.6958503079,2.6958503079
1343,3.0688369820,2.6958503079
1344,2.7449216690,2.6958503079
1345,2.8537680713,2.6958503079
1346,3.0213522065,2.6958503079
1347,2.9436449382,2.6958503079
1348,2.8544851937,2.6958503079
1349,2.8385404771,2.6958503079
1350,2.9476128728,2.6958503079
1351,2.8312825811,2.6958503079
1352,2.8520061709,2.6958503079
1353,2.7124915873,2.6958503079
1354,2.9027201116,2.6958503079
1355,2.9582891758,2.6958503079
1356,3.1514424182,2.6958503079
1357,3.2751331956,2.6958503079
1358,2.9836998732,2.6958503079
1359,3.3521441050,2.6958503079
1360,2.9290976657,2.6958503079
1361,3.2414756571,2.6958503079
1362,2.7079318386,2.6958503079
1363,3.0466659445,2.6958503079
1364,2.8173704016,2.6958503079
1365,3.0033741889,2.6958503079
1366,3.6700701736,2.6958503079
1367,2.8228628738,2.6958503079
1368,3.4304587819,2.6958503079
1369,2.8486311079,2.6958503079
1370,3.1560471416,2.6958503079
1371,2.8085416933,2.6958503079
1372,3.4855235132,2.6958503079
1373,2.7869760081,2.6958503079
1374,3.3946304750,2.6958503079
1375,2.8308981653,2.6958503079
1376,3.4224564377,2.6958503079
1377,2.9861287245,2.6958503079
1378,4.0487415512,2.6958503079
1379,4.5430191312,2.6958503079
1380,2.7605734079,2.6958503079
1381,3.8115062990,2.6958503079
1382,2.7812368799,2.6958503079
1383,3.3224044747,2.6958503079
1384,3.4321041104,2.6958503079
1385,3.6694539440,2.6958503079
1386,3.5432788502,2.6958503079
1387,2.7547605906,2.6958503079
1388,3.4869561566,2.6958503079
1389,2.7274377350,2.6958503079
1390,3.0711053796,2.6958503079
1391,2.7177702840,2.6958503079
1392,2.9698301232,2.6958503079
1393,2.7645872687,2.6958503079
1394,2.7043642931,2.6958503079
1395,2.7188595077,2.6958503079
1396,2.7356475471,2.6958503079
1397,2.7689012182,2.6958503079
1398,2.6900170089,2.6900170089
1399,2.6963593346,2.6900170089
1400,2.6820375799,2.6820375799
1401,2.6964426940,2.6820375799
1402,2.6857358595,2.6820375799
1403,2.6836774704,2.6820375799
1404,2.6869459509,2.6820375799
1405,2.6865171871,2.6820375799
1406,2.6834679568,2.6820375799
1407,2.6823889154,2.6820375799
1408,2.6863137021,2.6820375799
